product_id,product_name,category,price
5280,Solara X 5280,Laptops,818.91
5281,Eclipse Plus 5281,Kitchen Appliances,1649.02
5282,Aurelia Max 5282,Laptops,179.16
5283,Aurelia Elite 5283,Smartphones,1763.0
5284,Eclipse Max 5284,Books,712.26
5285,Vertex Plus 5285,Gaming Consoles,620.37
5286,Solara Plus 5286,Books,1723.09
5287,NovaTech Max 5287,Gaming Consoles,1767.81
5288,Zenith X 5288,Kitchen Appliances,1115.62
5289,NovaTech Pro 5289,Home Decor,1942.96
5290,Solara Max 5290,Smartphones,1750.61
5291,Kronos Plus 5291,Laptops,1240.43
5292,Kronos Max 5292,Home Decor,1999.03
5293,Lumina X 5293,Smartphones,795.91
5294,Vertex Max 5294,Kitchen Appliances,802.6
5295,Kronos X 5295,Gaming Consoles,1391.86
5296,Lumina Pro 5296,Gaming Consoles,1135.59
5297,Zenith Elite 5297,Laptops,1616.05
5298,Eclipse Pro 5298,Smartphones,891.04
5299,Aurelia Elite 5299,Smartphones,1775.29
5300,Kronos Max 5300,Fitness Gear,768.28
5301,Solara X 5301,Home Decor,278.91
5302,Aurelia Pro 5302,Laptops,1766.43
5303,Kronos Max 5303,Gaming Consoles,1297.26
5304,NovaTech Plus 5304,Home Decor,786.22
5305,Lumina X 5305,Headphones,1678.2
5306,NovaTech X 5306,Books,1509.09
5307,Solara Max 5307,Home Decor,1608.08
5308,Solara Elite 5308,Fitness Gear,812.76
5309,Kronos X 5309,Laptops,174.15
5310,Kronos Plus 5310,Home Decor,346.66
5311,Lumina Elite 5311,Kitchen Appliances,783.79
5312,Solara X 5312,Gaming Consoles,781.18
5313,Lumina Pro 5313,Laptops,856.43
5314,Solara Pro 5314,Gaming Consoles,536.48
5315,Solara Pro 5315,Kitchen Appliances,323.68
5316,Vertex Plus 5316,Headphones,1460.58
5317,Aurelia X 5317,Fitness Gear,1176.02
5318,Aurelia Pro 5318,Headphones,1812.81
5319,Vertex Plus 5319,Kitchen Appliances,1812.82
5320,Solara Max 5320,Fitness Gear,297.14
5321,Kronos Max 5321,Smartphones,1462.94
5322,NovaTech Plus 5322,Gaming Consoles,258.69
5323,Eclipse Max 5323,Headphones,1930.5
5324,Aurelia Pro 5324,Books,1906.74
5325,Zenith Plus 5325,Fitness Gear,984.15
5326,Solara Plus 5326,Books,917.98
5327,Lumina Pro 5327,Laptops,1335.39
5328,Zenith Elite 5328,Laptops,762.25
5329,Lumina Plus 5329,Fitness Gear,484.0
5330,Lumina X 5330,Headphones,1143.95
5331,NovaTech Elite 5331,Fitness Gear,1801.51
5332,Vertex X 5332,Home Decor,1913.8
5333,Zenith Plus 5333,Gaming Consoles,1631.84
5334,Vertex Elite 5334,Fitness Gear,1819.98
5335,Lumina Max 5335,Home Decor,1136.51
5336,Solara Plus 5336,Home Decor,526.94
5337,Lumina Pro 5337,Kitchen Appliances,558.88
5338,Kronos Pro 5338,Headphones,474.25
5339,NovaTech Plus 5339,Smartphones,1424.22
5340,Zenith Pro 5340,Smartphones,251.83
5341,Lumina Plus 5341,Home Decor,287.91
5342,Aurelia Elite 5342,Gaming Consoles,1674.46
5343,Kronos Elite 5343,Laptops,1932.19
5344,Zenith X 5344,Laptops,1671.11
5345,Lumina Elite 5345,Laptops,775.97
5346,Vertex Max 5346,Books,1532.26
5347,Vertex Elite 5347,Smartphones,343.99
5348,Vertex Max 5348,Smartphones,1796.01
5349,Kronos Pro 5349,Fitness Gear,723.56
5350,Zenith X 5350,Kitchen Appliances,390.31
5351,Kronos Max 5351,Fitness Gear,1827.55
5352,Solara Elite 5352,Books,1875.35
5353,Solara Elite 5353,Books,1924.95
5354,Vertex Max 5354,Books,187.5
5355,Solara X 5355,Smartphones,602.69
5356,Aurelia Max 5356,Kitchen Appliances,1292.12
5357,NovaTech Elite 5357,Smartphones,950.75
5358,Zenith X 5358,Home Decor,1695.25
5359,NovaTech Max 5359,Laptops,1543.09
5360,Solara X 5360,Kitchen Appliances,269.7
5361,Kronos Pro 5361,Fitness Gear,1851.28
5362,Aurelia Plus 5362,Laptops,1020.0
5363,Solara Elite 5363,Kitchen Appliances,1164.96
5364,Lumina Plus 5364,Headphones,904.06
5365,Solara Max 5365,Gaming Consoles,865.06
5366,Eclipse Pro 5366,Home Decor,1863.5
5367,Kronos Elite 5367,Smartphones,1140.25
5368,Aurelia Pro 5368,Kitchen Appliances,135.2
5369,Solara Plus 5369,Headphones,728.17
5370,Lumina Elite 5370,Books,131.19
5371,Vertex Pro 5371,Smartphones,1499.6
5372,NovaTech X 5372,Smartphones,1945.77
5373,Vertex Max 5373,Headphones,1320.44
5374,Aurelia X 5374,Books,1961.97
5375,Aurelia Elite 5375,Books,91.4
5376,Lumina Max 5376,Smartphones,1093.28
5377,Vertex X 5377,Headphones,598.42
5378,Kronos X 5378,Kitchen Appliances,1107.45
5379,Solara Elite 5379,Books,405.66
5380,Lumina Plus 5380,Home Decor,809.68
5381,Vertex Elite 5381,Kitchen Appliances,1417.47
5382,Aurelia Pro 5382,Headphones,1373.19
5383,Eclipse Max 5383,Smartphones,310.43
5384,Lumina Elite 5384,Home Decor,1168.89
5385,Lumina X 5385,Home Decor,1025.12
5386,Zenith Max 5386,Smartphones,977.38
5387,Lumina Max 5387,Fitness Gear,367.93
5388,Zenith Plus 5388,Gaming Consoles,74.37
5389,Zenith X 5389,Home Decor,1899.0
5390,NovaTech Plus 5390,Gaming Consoles,1338.71
5391,Vertex X 5391,Books,190.73
5392,Eclipse X 5392,Laptops,1794.24
5393,Zenith Plus 5393,Gaming Consoles,1226.4
5394,Lumina Max 5394,Smartphones,660.23
5395,Vertex Plus 5395,Home Decor,1726.83
5396,Vertex Elite 5396,Headphones,194.3
5397,Aurelia Pro 5397,Laptops,1700.73
5398,Aurelia X 5398,Gaming Consoles,1333.94
5399,Eclipse Max 5399,Smartphones,795.41
5400,Zenith Elite 5400,Kitchen Appliances,1552.67
5401,Zenith X 5401,Kitchen Appliances,1220.4
5402,Lumina Max 5402,Smartphones,1088.48
5403,Zenith Max 5403,Headphones,1533.94
5404,Solara Plus 5404,Kitchen Appliances,1637.44
5405,Solara Elite 5405,Laptops,1958.65
5406,NovaTech Plus 5406,Gaming Consoles,1070.49
5407,NovaTech Elite 5407,Home Decor,347.78
5408,Kronos Plus 5408,Laptops,1199.78
5409,Lumina Pro 5409,Headphones,865.32
5410,Kronos Max 5410,Books,1539.76
5411,Eclipse Pro 5411,Gaming Consoles,1099.88
5412,Vertex X 5412,Kitchen Appliances,1197.32
5413,Lumina Elite 5413,Smartphones,1728.72
5414,Solara Plus 5414,Fitness Gear,713.75
5415,Lumina Plus 5415,Kitchen Appliances,1669.17
5416,Vertex Max 5416,Home Decor,881.61
5417,Solara X 5417,Gaming Consoles,766.26
5418,Aurelia Elite 5418,Smartphones,1527.0
5419,Zenith Pro 5419,Kitchen Appliances,337.19
5420,Aurelia Pro 5420,Gaming Consoles,213.01
5421,Vertex Max 5421,Books,469.02
5422,Aurelia Max 5422,Fitness Gear,639.22
5423,Zenith Max 5423,Headphones,1082.19
5424,Aurelia X 5424,Home Decor,1732.12
5425,Zenith Pro 5425,Smartphones,777.86
5426,Lumina X 5426,Books,1656.86
5427,Zenith X 5427,Kitchen Appliances,578.56
5428,Solara Pro 5428,Smartphones,1105.24
5429,Zenith Elite 5429,Laptops,285.65
5430,Aurelia Pro 5430,Laptops,1035.42
5431,Solara Elite 5431,Fitness Gear,1543.06
5432,Kronos Pro 5432,Home Decor,676.67
5433,Aurelia X 5433,Headphones,1423.32
5434,Kronos Max 5434,Headphones,994.02
5435,NovaTech X 5435,Headphones,1310.1
5436,Solara X 5436,Headphones,1189.06
5437,Solara X 5437,Kitchen Appliances,802.15
5438,Lumina Max 5438,Home Decor,1759.75
5439,Aurelia Elite 5439,Books,1064.06
5440,Vertex Pro 5440,Laptops,713.61
5441,Zenith Max 5441,Fitness Gear,1336.6
5442,Aurelia Pro 5442,Headphones,875.03
5443,NovaTech Pro 5443,Gaming Consoles,1347.93
5444,Zenith Plus 5444,Books,128.62
5445,Kronos X 5445,Headphones,1830.52
5446,Aurelia Max 5446,Books,1520.57
5447,Eclipse Max 5447,Fitness Gear,1820.31
5448,Zenith X 5448,Home Decor,1476.89
5449,Zenith Elite 5449,Headphones,108.62
5450,Lumina Plus 5450,Smartphones,1559.75
5451,Aurelia X 5451,Fitness Gear,100.01
5452,Vertex Max 5452,Gaming Consoles,881.09
5453,Solara Elite 5453,Smartphones,1057.14
5454,NovaTech Max 5454,Headphones,1617.46
5455,Solara Elite 5455,Smartphones,1893.68
5456,Kronos X 5456,Books,1393.73
5457,Eclipse Plus 5457,Kitchen Appliances,185.28
5458,Eclipse X 5458,Home Decor,1712.62
5459,Solara X 5459,Fitness Gear,1192.42
5460,NovaTech Elite 5460,Laptops,1712.27
5461,Zenith Plus 5461,Fitness Gear,400.75
5462,Solara Pro 5462,Gaming Consoles,690.04
5463,Eclipse Plus 5463,Smartphones,1701.48
5464,Solara X 5464,Gaming Consoles,892.56
5465,Kronos Elite 5465,Laptops,1989.67
5466,Lumina Pro 5466,Laptops,958.29
5467,Kronos Max 5467,Books,1508.95
5468,Vertex Plus 5468,Gaming Consoles,1396.49
5469,Vertex Elite 5469,Headphones,665.78
5470,Kronos Max 5470,Kitchen Appliances,1986.32
5471,Solara Pro 5471,Laptops,1829.68
5472,NovaTech Pro 5472,Gaming Consoles,1164.63
5473,Solara Max 5473,Kitchen Appliances,514.79
5474,Kronos X 5474,Home Decor,1397.62
5475,Lumina Pro 5475,Headphones,130.42
5476,Zenith Elite 5476,Home Decor,1363.73
5477,Aurelia Elite 5477,Headphones,472.24
5478,Kronos Plus 5478,Laptops,1739.2
5479,Lumina Elite 5479,Gaming Consoles,780.68
5480,Solara Elite 5480,Books,1026.3
5481,Vertex Pro 5481,Kitchen Appliances,1793.65
5482,Lumina Pro 5482,Laptops,866.69
5483,Solara Max 5483,Headphones,1332.84
5484,Lumina X 5484,Fitness Gear,245.56
5485,Zenith Pro 5485,Gaming Consoles,329.9
5486,Eclipse Plus 5486,Kitchen Appliances,1841.28
5487,Vertex X 5487,Smartphones,1503.66
5488,Vertex Pro 5488,Gaming Consoles,78.44
5489,Kronos Pro 5489,Home Decor,1642.6
5490,Solara Max 5490,Fitness Gear,1885.88
5491,Eclipse Plus 5491,Home Decor,369.26
5492,Lumina Elite 5492,Kitchen Appliances,1776.41
5493,Kronos Plus 5493,Laptops,1134.9
5494,Kronos X 5494,Laptops,693.54
5495,Vertex Plus 5495,Headphones,281.05
5496,Eclipse Max 5496,Books,1810.04
5497,Solara Pro 5497,Books,352.72
5498,Solara Plus 5498,Smartphones,1702.28
5499,Eclipse X 5499,Home Decor,1166.01
5500,Aurelia Plus 5500,Headphones,811.51
5501,NovaTech Max 5501,Fitness Gear,354.97
5502,Lumina Elite 5502,Books,567.27
5503,Lumina X 5503,Home Decor,1259.92
5504,Lumina Plus 5504,Kitchen Appliances,1394.48
5505,Eclipse Pro 5505,Home Decor,941.87
5506,Solara Pro 5506,Books,1022.64
5507,Lumina Pro 5507,Home Decor,308.31
5508,Lumina Elite 5508,Headphones,1206.71
5509,Zenith X 5509,Laptops,1215.3
5510,NovaTech Elite 5510,Laptops,1651.51
5511,NovaTech Elite 5511,Laptops,241.71
5512,Zenith X 5512,Home Decor,1996.17
5513,Eclipse X 5513,Kitchen Appliances,1207.18
5514,Kronos X 5514,Books,1007.34
5515,Lumina X 5515,Smartphones,870.97
5516,Kronos Pro 5516,Fitness Gear,1243.24
5517,Zenith Max 5517,Smartphones,1664.39
5518,Eclipse X 5518,Books,1821.71
5519,Aurelia Elite 5519,Fitness Gear,1465.44
5520,Lumina X 5520,Headphones,101.15
5521,Eclipse Pro 5521,Smartphones,229.4
5522,Lumina X 5522,Gaming Consoles,1263.67
5523,Zenith Pro 5523,Home Decor,431.74
5524,NovaTech X 5524,Headphones,1811.72
5525,Zenith Max 5525,Headphones,1254.49
5526,Eclipse Plus 5526,Fitness Gear,1300.25
5527,Kronos Plus 5527,Smartphones,239.18
5528,Zenith Plus 5528,Kitchen Appliances,1029.12
5529,Aurelia X 5529,Fitness Gear,1159.03
5530,Solara Plus 5530,Gaming Consoles,1035.66
5531,Kronos X 5531,Smartphones,490.78
5532,Zenith Pro 5532,Home Decor,231.76
5533,Eclipse X 5533,Home Decor,729.96
5534,Kronos Max 5534,Kitchen Appliances,1371.52
5535,Lumina Pro 5535,Headphones,1823.81
5536,Lumina Pro 5536,Gaming Consoles,586.96
5537,Solara Max 5537,Headphones,1746.41
5538,Aurelia Plus 5538,Gaming Consoles,864.02
5539,Aurelia X 5539,Home Decor,1005.79
5540,NovaTech Elite 5540,Headphones,1938.59
5541,Kronos Elite 5541,Home Decor,1205.88
5542,Lumina Plus 5542,Gaming Consoles,1679.86
5543,NovaTech Plus 5543,Laptops,1293.51
5544,Eclipse Plus 5544,Smartphones,693.06
5545,Vertex X 5545,Laptops,550.98
5546,Zenith Max 5546,Gaming Consoles,1499.59
5547,Vertex Elite 5547,Fitness Gear,1972.7
5548,Aurelia Plus 5548,Kitchen Appliances,656.76
5549,NovaTech Elite 5549,Gaming Consoles,691.43
5550,NovaTech X 5550,Books,1093.4
5551,Eclipse Max 5551,Gaming Consoles,726.72
5552,Kronos X 5552,Laptops,95.89
5553,NovaTech Plus 5553,Smartphones,1723.45
5554,NovaTech Pro 5554,Books,1375.31
5555,Vertex Elite 5555,Home Decor,1366.74
5556,Eclipse Elite 5556,Headphones,534.88
5557,Zenith Max 5557,Books,1455.07
5558,Solara Elite 5558,Home Decor,561.45
5559,Kronos Max 5559,Books,837.56
5560,Lumina Max 5560,Kitchen Appliances,1198.21
5561,Vertex Plus 5561,Kitchen Appliances,1170.21
5562,Vertex Max 5562,Smartphones,622.43
5563,Kronos Elite 5563,Kitchen Appliances,1018.87
5564,Eclipse Elite 5564,Kitchen Appliances,1287.57
5565,NovaTech Elite 5565,Headphones,684.32
5566,Vertex Pro 5566,Laptops,1184.9
5567,Kronos Elite 5567,Home Decor,1401.68
5568,Vertex Plus 5568,Headphones,186.89
5569,Lumina Plus 5569,Gaming Consoles,981.56
5570,Aurelia Pro 5570,Fitness Gear,1921.72
5571,Lumina Elite 5571,Home Decor,531.36
5572,Eclipse Elite 5572,Kitchen Appliances,1459.41
5573,Lumina Plus 5573,Smartphones,1049.63
5574,Lumina X 5574,Headphones,426.62
5575,Zenith Elite 5575,Fitness Gear,656.1
5576,Lumina Pro 5576,Kitchen Appliances,1531.27
5577,Lumina Max 5577,Books,1017.03
5578,NovaTech Pro 5578,Kitchen Appliances,454.43
5579,NovaTech Elite 5579,Home Decor,765.68
5580,Vertex Plus 5580,Smartphones,198.01
5581,Lumina Pro 5581,Laptops,481.84
5582,Eclipse Max 5582,Headphones,428.22
5583,Zenith Elite 5583,Fitness Gear,571.19
5584,Eclipse Max 5584,Gaming Consoles,522.77
5585,Lumina Elite 5585,Kitchen Appliances,238.11
5586,Solara Max 5586,Kitchen Appliances,1535.64
5587,Lumina Elite 5587,Kitchen Appliances,1151.12
5588,NovaTech Plus 5588,Smartphones,1007.71
5589,Zenith Max 5589,Kitchen Appliances,1216.11
5590,Solara Elite 5590,Headphones,848.94
5591,Kronos Pro 5591,Books,407.37
5592,Vertex Pro 5592,Gaming Consoles,1935.34
5593,Zenith X 5593,Fitness Gear,1170.92
5594,Eclipse Elite 5594,Home Decor,742.97
5595,Aurelia Elite 5595,Kitchen Appliances,1320.96
5596,Solara Max 5596,Books,217.58
5597,NovaTech Pro 5597,Headphones,657.3
5598,Eclipse Elite 5598,Kitchen Appliances,1118.53
5599,NovaTech Max 5599,Smartphones,1637.01
5600,Solara X 5600,Headphones,1562.92
5601,NovaTech X 5601,Laptops,51.87
5602,Vertex Pro 5602,Laptops,1412.41
5603,Zenith Max 5603,Kitchen Appliances,1770.07
5604,Solara Elite 5604,Books,467.23
5605,NovaTech Max 5605,Headphones,1732.68
5606,NovaTech Pro 5606,Headphones,1888.24
5607,Kronos Plus 5607,Fitness Gear,1579.06
5608,Kronos Pro 5608,Home Decor,106.57
5609,Vertex Plus 5609,Home Decor,162.63
5610,Kronos Elite 5610,Books,821.41
5611,Lumina Elite 5611,Headphones,129.73
5612,Eclipse Max 5612,Books,1716.57
5613,Kronos Max 5613,Laptops,1436.92
5614,Zenith Plus 5614,Headphones,138.8
5615,Eclipse Pro 5615,Home Decor,941.6
5616,Eclipse Elite 5616,Gaming Consoles,704.39
5617,Zenith X 5617,Kitchen Appliances,1147.56
5618,Kronos Plus 5618,Smartphones,522.05
5619,Aurelia X 5619,Laptops,1719.04
5620,NovaTech Plus 5620,Home Decor,1187.88
5621,Solara X 5621,Laptops,1434.06
5622,Aurelia X 5622,Kitchen Appliances,1373.67
5623,Solara Max 5623,Headphones,1878.56
5624,Zenith X 5624,Gaming Consoles,828.07
5625,Aurelia Pro 5625,Smartphones,317.14
5626,Aurelia Elite 5626,Kitchen Appliances,672.53
5627,Kronos Max 5627,Kitchen Appliances,1521.43
5628,Zenith Elite 5628,Gaming Consoles,1329.8
5629,Zenith Max 5629,Smartphones,841.65
5630,Lumina Max 5630,Home Decor,761.73
5631,Lumina Plus 5631,Kitchen Appliances,601.92
5632,Lumina Elite 5632,Headphones,1906.92
5633,Lumina X 5633,Books,1383.21
5634,Vertex Pro 5634,Fitness Gear,1893.7
5635,Zenith X 5635,Fitness Gear,98.8
5636,Zenith Max 5636,Home Decor,968.39
5637,NovaTech Elite 5637,Fitness Gear,688.73
5638,Vertex Elite 5638,Kitchen Appliances,370.32
5639,Lumina Elite 5639,Fitness Gear,1643.39
5640,Zenith Plus 5640,Home Decor,987.77
5641,Solara X 5641,Gaming Consoles,1529.59
5642,Lumina Plus 5642,Books,932.81
5643,NovaTech X 5643,Smartphones,1711.83
5644,Vertex Max 5644,Gaming Consoles,1268.79
5645,Vertex Max 5645,Laptops,1884.14
5646,Kronos Elite 5646,Home Decor,864.11
5647,Eclipse Plus 5647,Books,1867.08
5648,Aurelia Plus 5648,Gaming Consoles,1636.91
5649,Eclipse Plus 5649,Home Decor,1859.11
5650,Solara X 5650,Fitness Gear,1186.12
5651,Kronos X 5651,Kitchen Appliances,1753.01
5652,Kronos Pro 5652,Laptops,786.34
5653,Kronos Plus 5653,Kitchen Appliances,1155.04
5654,Eclipse Pro 5654,Kitchen Appliances,1205.15
5655,NovaTech Max 5655,Books,287.33
5656,Eclipse Max 5656,Kitchen Appliances,1415.35
5657,Aurelia Pro 5657,Home Decor,1587.86
5658,Kronos Elite 5658,Books,896.71
5659,Zenith Pro 5659,Books,168.73
5660,Zenith X 5660,Fitness Gear,1057.02
5661,Aurelia Pro 5661,Home Decor,184.07
5662,NovaTech Elite 5662,Kitchen Appliances,1251.36
5663,Solara Max 5663,Kitchen Appliances,766.29
5664,Zenith Pro 5664,Smartphones,93.09
5665,Eclipse Plus 5665,Fitness Gear,1353.45
5666,Eclipse Plus 5666,Smartphones,267.88
5667,Eclipse X 5667,Home Decor,825.32
5668,Vertex Elite 5668,Headphones,1021.39
5669,Eclipse Plus 5669,Home Decor,1927.44
5670,NovaTech Pro 5670,Gaming Consoles,1969.53
5671,NovaTech X 5671,Fitness Gear,137.75
5672,NovaTech Pro 5672,Kitchen Appliances,744.66
5673,Aurelia X 5673,Books,1437.04
5674,Lumina Pro 5674,Headphones,1435.27
5675,NovaTech Pro 5675,Books,235.0
5676,Zenith X 5676,Laptops,584.03
5677,Solara Pro 5677,Headphones,1539.08
5678,Aurelia X 5678,Books,1606.81
5679,Solara Pro 5679,Kitchen Appliances,1025.23
5680,Vertex X 5680,Books,1225.6
5681,Kronos Pro 5681,Gaming Consoles,1367.21
5682,Kronos Max 5682,Laptops,1429.79
5683,Eclipse Max 5683,Kitchen Appliances,1994.87
5684,NovaTech X 5684,Laptops,521.39
5685,Kronos Elite 5685,Home Decor,1752.13
5686,Eclipse Elite 5686,Fitness Gear,783.29
5687,Solara X 5687,Laptops,1383.6
5688,Lumina Pro 5688,Books,855.43
5689,NovaTech Plus 5689,Headphones,693.61
5690,Zenith Plus 5690,Headphones,768.16
5691,Vertex Max 5691,Headphones,1048.01
5692,Kronos Plus 5692,Laptops,1682.1
5693,Zenith Plus 5693,Gaming Consoles,1945.86
5694,Aurelia Elite 5694,Kitchen Appliances,67.64
5695,Kronos Max 5695,Smartphones,119.76
5696,Vertex Plus 5696,Laptops,1482.75
5697,Zenith Elite 5697,Fitness Gear,1887.62
5698,Lumina Max 5698,Gaming Consoles,487.48
5699,Solara X 5699,Kitchen Appliances,1442.66
5700,Zenith Elite 5700,Home Decor,1984.72
5701,NovaTech Pro 5701,Kitchen Appliances,724.41
5702,Kronos Max 5702,Home Decor,1650.0
5703,Solara Max 5703,Home Decor,1161.12
5704,Zenith Max 5704,Headphones,1876.63
5705,Vertex Elite 5705,Smartphones,1682.86
5706,Eclipse Plus 5706,Gaming Consoles,221.98
5707,Zenith Plus 5707,Kitchen Appliances,905.76
5708,Aurelia X 5708,Laptops,844.66
5709,Vertex X 5709,Headphones,1667.53
5710,Kronos Max 5710,Home Decor,1255.43
5711,Vertex Max 5711,Headphones,1295.23
5712,Zenith Max 5712,Books,231.24
5713,Solara Pro 5713,Smartphones,629.42
5714,NovaTech Plus 5714,Home Decor,1871.63
5715,Zenith X 5715,Books,137.99
5716,Lumina Max 5716,Fitness Gear,1225.57
5717,Vertex Pro 5717,Home Decor,1427.21
5718,Solara X 5718,Gaming Consoles,422.28
5719,Kronos X 5719,Headphones,758.99
5720,Kronos Plus 5720,Home Decor,982.58
5721,Vertex Max 5721,Gaming Consoles,381.2
5722,Solara Pro 5722,Fitness Gear,1719.81
5723,Vertex Max 5723,Home Decor,561.38
5724,NovaTech X 5724,Smartphones,593.59
5725,Lumina Plus 5725,Smartphones,661.17
5726,Lumina Plus 5726,Fitness Gear,921.74
5727,Aurelia Elite 5727,Fitness Gear,973.49
5728,NovaTech X 5728,Smartphones,403.04
5729,Eclipse Max 5729,Fitness Gear,1896.59
5730,Vertex Plus 5730,Laptops,1347.74
5731,Kronos X 5731,Smartphones,488.78
5732,Vertex Max 5732,Home Decor,175.71
5733,Vertex Max 5733,Fitness Gear,771.82
5734,NovaTech Pro 5734,Laptops,1558.78
5735,Kronos Pro 5735,Laptops,317.68
5736,Eclipse X 5736,Fitness Gear,1525.43
5737,Kronos Elite 5737,Fitness Gear,1132.39
5738,Aurelia Elite 5738,Laptops,493.79
5739,NovaTech Elite 5739,Kitchen Appliances,1110.19
5740,NovaTech Elite 5740,Headphones,616.32
5741,Aurelia Plus 5741,Smartphones,1035.69
5742,Kronos X 5742,Headphones,651.29
5743,Aurelia Max 5743,Laptops,691.94
5744,Zenith Elite 5744,Fitness Gear,1191.16
5745,Zenith Max 5745,Headphones,1239.32
5746,Lumina X 5746,Kitchen Appliances,1515.11
5747,Eclipse X 5747,Gaming Consoles,991.27
5748,Zenith Elite 5748,Books,560.85
5749,Zenith Elite 5749,Books,671.79
5750,Solara Pro 5750,Fitness Gear,1492.71
5751,Zenith X 5751,Laptops,244.09
5752,Aurelia Pro 5752,Books,1263.86
5753,Zenith Max 5753,Fitness Gear,567.24
5754,Lumina Pro 5754,Laptops,1898.58
5755,Eclipse Pro 5755,Headphones,865.85
5756,Zenith Pro 5756,Headphones,699.62
5757,Aurelia Elite 5757,Laptops,1619.14
5758,Zenith Pro 5758,Headphones,1770.42
5759,Lumina Plus 5759,Fitness Gear,826.26
5760,Vertex Pro 5760,Fitness Gear,220.24
5761,Vertex Max 5761,Kitchen Appliances,1314.32
5762,Aurelia X 5762,Books,1813.65
5763,Solara X 5763,Gaming Consoles,1262.5
5764,Vertex Max 5764,Home Decor,1578.76
5765,Solara Plus 5765,Home Decor,1036.54
5766,Vertex Plus 5766,Books,1526.74
5767,NovaTech Pro 5767,Smartphones,1432.06
5768,Lumina X 5768,Laptops,592.38
5769,Solara Elite 5769,Smartphones,193.64
5770,Aurelia X 5770,Smartphones,446.36
5771,Kronos X 5771,Books,1217.49
5772,Solara X 5772,Smartphones,96.44
5773,Zenith Pro 5773,Kitchen Appliances,335.1
5774,Kronos Elite 5774,Books,1266.69
5775,Solara Pro 5775,Headphones,362.39
5776,Vertex Plus 5776,Books,1841.29
5777,Lumina Pro 5777,Home Decor,1412.29
5778,Lumina X 5778,Laptops,789.71
5779,Eclipse X 5779,Smartphones,734.09
5780,Vertex Pro 5780,Headphones,1388.18
5781,Aurelia Pro 5781,Laptops,1609.11
5782,Kronos Max 5782,Fitness Gear,266.47
5783,Eclipse Plus 5783,Fitness Gear,1970.42
5784,Zenith Elite 5784,Gaming Consoles,220.24
5785,Vertex Pro 5785,Kitchen Appliances,56.35
5786,Eclipse Max 5786,Fitness Gear,1686.24
5787,Zenith Pro 5787,Home Decor,1556.67
5788,Vertex Plus 5788,Home Decor,358.35
5789,Solara Max 5789,Headphones,1270.57
5790,Kronos Max 5790,Home Decor,1266.92
5791,NovaTech Plus 5791,Smartphones,1625.17
5792,Eclipse X 5792,Smartphones,417.06
5793,NovaTech Max 5793,Laptops,1192.55
5794,Solara Max 5794,Smartphones,1446.93
5795,Solara Elite 5795,Headphones,816.21
5796,Eclipse Pro 5796,Laptops,1376.62
5797,NovaTech X 5797,Fitness Gear,1410.92
5798,Vertex Max 5798,Headphones,1109.36
5799,Solara Elite 5799,Home Decor,1450.47
5800,Eclipse Plus 5800,Gaming Consoles,1306.06
5801,NovaTech Plus 5801,Home Decor,749.25
5802,Aurelia X 5802,Gaming Consoles,1266.97
5803,Solara Max 5803,Laptops,383.89
5804,NovaTech Elite 5804,Headphones,1451.93
5805,Kronos Max 5805,Gaming Consoles,1309.91
5806,Zenith X 5806,Gaming Consoles,806.05
5807,Aurelia Plus 5807,Laptops,1539.11
5808,Eclipse Plus 5808,Headphones,1376.91
5809,Solara Pro 5809,Headphones,963.64
5810,Aurelia X 5810,Books,876.73
5811,Solara Elite 5811,Home Decor,976.43
5812,Kronos X 5812,Fitness Gear,363.41
5813,Kronos X 5813,Home Decor,1671.9
5814,Lumina Elite 5814,Gaming Consoles,1496.52
5815,Zenith X 5815,Books,716.18
5816,Kronos X 5816,Home Decor,1393.99
5817,Kronos Pro 5817,Home Decor,1776.03
5818,NovaTech X 5818,Smartphones,700.08
5819,NovaTech Pro 5819,Headphones,516.75
5820,Zenith Pro 5820,Kitchen Appliances,1570.42
5821,Zenith X 5821,Laptops,876.24
5822,NovaTech X 5822,Fitness Gear,213.21
5823,Zenith Plus 5823,Gaming Consoles,1450.77
5824,Eclipse Pro 5824,Fitness Gear,736.75
5825,Eclipse Plus 5825,Laptops,91.59
5826,Zenith Max 5826,Laptops,496.03
5827,Vertex X 5827,Headphones,283.79
5828,Lumina Elite 5828,Kitchen Appliances,857.35
5829,Lumina Pro 5829,Home Decor,75.4
5830,Zenith Elite 5830,Books,1846.54
5831,NovaTech Max 5831,Smartphones,1579.5
5832,Solara Max 5832,Smartphones,311.73
5833,NovaTech X 5833,Fitness Gear,286.89
5834,Eclipse Pro 5834,Gaming Consoles,444.07
5835,Zenith Elite 5835,Books,1725.81
5836,Kronos X 5836,Fitness Gear,631.01
5837,Zenith Elite 5837,Smartphones,1521.62
5838,Zenith Max 5838,Gaming Consoles,798.85
5839,Vertex Elite 5839,Books,216.31
5840,NovaTech Max 5840,Fitness Gear,1401.25
5841,Aurelia Max 5841,Gaming Consoles,1578.17
5842,Lumina Pro 5842,Gaming Consoles,766.64
5843,Zenith Elite 5843,Kitchen Appliances,575.24
5844,Lumina Max 5844,Books,1828.28
5845,Solara Plus 5845,Smartphones,1174.78
5846,Zenith Plus 5846,Smartphones,1700.58
5847,Kronos Pro 5847,Fitness Gear,1727.75
